TOPSTATS 8 1274 18590 1978 537 17233 57228 -1896 -1 
Heymonkey 0 19 0 5 367 7 773899 767 
Tseng 0 9 0 7 175 6 123417 76 
Blain 0 532 0 2 676 33 8637929 8770 
Watoni 0 19 0 0 32 0 23509 27 
Gatorade 11 2945 6 4 2233 139 97238517 97797 
Wretched 0 40 0 0 74 3 54002 68 
Opulis 0 0 0 0 1 0 10416 10 
Bubbus 0 0 0 0 27 0 29968 31 
Aiden 0 934 0 2 600 24 30744925 30901 
Areli 0 0 0 0 1 0 10404 10 
Azariel 0 0 0 1 72 0 45984 42 
Klosty 0 29 0 1 211 1 154715 168 
Legoman 0 0 0 0 27 0 30176 32 
Zephar 0 8 0 0 40 0 62742 66 
Damatos 0 0 0 0 26 0 20608 22 
Zelton 0 9 0 1 43 0 54448 48 
Selest 1 83 1 1 76 0 94891 87 
Balrik 78 1024 9 16 91 540 424 590 
Ekpheh 0 0 0 2 23 0 18540 0 
Ronso 0 26 0 1 157 3 95497 105 
Krul 0 0 0 0 33 0 79540 82 
Sin 0 4 0 0 154 0 130567 145 
Hatred 0 710 1 12 1757 44 186045463 186200 
Carson 0 0 1 0 4 0 8844 -7 
Kenthor 2 3387 4 21 844 282 189658421 190098 
Huffer 0 0 0 0 64 0 98076 104 
Wexan 0 0 0 0 1 0 10380 10 
Boltherium 0 18 0 11 549 21 6929342 6895 
Kalli 0 0 0 0 165 1 107557 124 
TalRasha 0 0 0 0 37 0 35398 38 
Cinder 1 948 1 8 816 34 38514012 38631 
Yuni 0 0 0 0 19 0 17676 18 
Ploftyn 0 0 0 0 15 0 15640 16 
Myicwzxovv 0 0 0 0 16 0 15952 16 
Rataman 0 4 0 0 35 0 23176 26 
Jodar 2 1136 9 20 587 193 125219548 125254 
Rild 114 9046 44 199 10830 1032 1413829098 1414540 
Dermot 0 2760 3 8 1094 174 380 434 
Niamh 10 1155 18 23 871 348 83244018 83324 
Skyler 3 4196 3 15 153 934 428 1182 
Vorcen 0 1036 1 9 521 67 47069281 47186 
Raze 0 0 0 0 5 3 792 3 
Mikalai 0 0 0 0 4 0 22180 22 
Gnuffler 0 0 0 0 1 0 10408 10 
Farstench 0 36 0 0 394 2 2756827 2800 
IythA 0 0 0 0 1 0 10396 10 
Garet 0 29 0 2 302 0 224739 236 
Krynthrest 0 0 0 0 20 0 17680 19 
Defiler 0 9 0 0 188 0 120752 138 
Grubs 0 0 0 0 1 0 10376 10 
Saber 0 238 0 0 47 5 1239242 1271 
Roland 8 1941 0 32 2313 212 242484117 242825 
Reacio 0 0 0 0 63 1 57212 64 
Ugow 0 32 0 2 598 8 54957369 55007 
Bibos 0 0 0 0 26 0 19672 21 
Silvermoon 0 50 0 7 477 6 1918822 1906 
Supremacy 0 0 0 0 1 0 10420 10 
Subjugator 0 0 0 0 1 0 10388 10 
IythTuuk 0 36 1 1 471 9 27848476 27882 
Jozea 0 11 0 0 213 1 158552 181 
Weinert 0 0 0 1 7 0 22680 12 
Twysted 0 0 0 0 29 0 31324 33 
Salman 10 1567 76 23 275 320 49328414 48491 
Jigga 0 0 0 0 1 0 10392 10 
Irjaas 0 0 0 0 1 0 10380 10 
UnBob 0 0 0 0 1 0 10400 10 
Ninnuam 0 0 0 0 10 0 24420 25 
ThiTri 0 0 0 0 3 0 11236 11 
Rellik 0 0 0 0 4 0 11568 11 
Neekom 0 0 0 0 6 0 22276 22 
Ramso 0 0 0 0 1 0 10396 10 
Soukul 0 2 0 0 91 0 55882 64 
Serenity 0 12 0 0 63 1 34742 42 
Vindaer 0 0 0 0 1 0 10388 10 
Malicent 0 0 0 0 4 0 11584 11 
Razzly 1 442 0 9 1017 42 133008052 133108 
Roufquare 0 2 0 0 161 0 83742 99 
Nephi 0 0 0 0 9 0 23464 23 
Garap 0 0 0 0 7 0 22800 22 
Gbatr 0 0 0 0 5 0 22120 22 
Galaw 0 0 0 0 9 0 13528 13 
Circe 0 7 0 0 2 0 416 0 
ClodSkull 0 10 0 0 281 2 121224 152 
Pib 0 0 0 1 78 0 31974 28 
Loath 0 0 0 0 1 0 10400 10 
Temor 0 0 0 0 154 0 101764 116 
Vex 2 1848 3 5 536 85 59224925 59457 
Kaywhy 0 0 0 0 34 0 83600 86 
Bujei 0 0 0 0 55 0 87900 92 
LightsBane 78 10931 207 145 2343 1893 118210011 117109 
Zenia 0 138 0 0 523 6 322372 393 
Forsberg 0 0 0 0 1 0 10420 10 
Gigglypoof 0 0 0 0 1 0 10372 10 
Shitpipe 0 0 0 0 1 0 10372 10 
Jesus 0 0 0 0 1 0 10420 10 
Endwin 0 13 0 1 72 0 69772 67 
Ketchup 1 1277 1 9 1229 35 55529256 55711 
Shinji 0 149 1 0 602 6 9166556 9231 
Desiree 1 602 3 9 1085 65 44223246 44324 
Grimtar 22 9865 1 12 3656 226 1876339548 1877847 
Ananke 0 77 0 0 2 2 416 9 
Melanchly 0 4 0 2 382 149 899016 1066 
Moogley 0 0 0 0 4 0 -2147472049 -2147472 
Garvax 0 0 0 0 163 0 120905 136 
Kuja 9 403 11 5 1009 23 0 -25 
Solarious 0 872 0 15 1180 84 324980665 325119 
Meggido 0 0 0 0 16 0 25744 26 
Crang 0 0 0 0 2 0 10760 10 
StarFury 0 1209 0 1 77 38 6179596 6334 
Murmy 0 0 0 0 11 0 23968 24 
Murmur 0 804 0 4 62 55 24883560 24984 
Couilles 0 8 0 0 247 0 298835 322 
Lagarito 0 2 0 0 127 1 202737 215 
Boromir 0 118 0 0 70 0 1086400 1104 
Brainus 0 0 0 0 39 0 1083280 1086 
Pirulo 0 20 0 0 58 1 400 8 
Memememe 0 5 0 0 30 1 31800 35 
Alexi 0 0 0 0 11 0 14400 15 
Althea 0 119 0 5 499 14 6720222 6744 
Ugorth 0 0 0 0 243 0 272001 296 
Xiron 62 4134 16 15 851 381 832 675 
Bomag 0 0 0 0 2 0 10800 10 
Ultron 2 7 2 1 120 0 100896 78 
Curd 0 394 2 5 111 32 8730738 8732 
Nuu 0 391 1 1 727 20 4218282 4324 
Ash 0 1083 1 5 584 31 8499107 8631 
Mercurio 0 3 0 0 246 0 239478 263 
Zam 0 2 0 0 38 0 35212 38 
Luna 0 1059 2 14 1589 83 87413122 87589 
Xris 0 0 0 0 110 0 61822 72 
Elfidan 0 0 0 0 1 0 10412 10 
Mayagi 0 391 0 2 638 12 18755734 18849 
Nebachanezer 1 301 6 23 1315 60 41746416 41650 
Amakuza 0 0 0 0 1 0 10380 10 
Luggard 0 12 0 0 67 0 44800 51 
Chinchilla 0 0 0 0 4 0 20904 20 
Magistic 0 0 0 0 9 0 13348 13 
Rogue 0 0 0 0 1 0 10376 10 
Vibe 0 4 0 7 1564 9 2760031 2855 
Silenze 0 0 0 0 5 0 11960 11 
Mafesto 0 0 0 1 59 0 43836 38 
Newbiekid 0 0 0 2 42 0 35260 19 
Carrot 0 716 0 5 546 14 428 89 
Phormio 0 558 1 3 210 21 424 52 
Maudit 0 0 0 0 1 0 10392 10 
Lickp 0 0 0 0 10 0 15940 16 
Iverathslave 0 4 0 0 35 0 32821 35 
Gormadoc 0 190 0 2 294 4 4171709 4203 
Iduno 1 3 1 0 186 1 236676 243 
Effigian 0 0 0 1 9 0 23500 13 
Wolfwere 0 0 0 0 1 0 10372 10 
Gezen 0 8 0 0 28 0 20647 22 
Slay 0 22 0 0 113 0 67337 80 
Saren 0 189 0 15 857 20 634160 607 
Nooc 0 0 0 0 11 0 24300 25 
Bahnam 0 0 0 0 35 1 34272 38 
Doral 0 0 0 0 8 0 23068 23 
Shell 0 15 1 0 186 3 91812 98 
Mylo 0 0 0 0 26 0 30196 32 
Dingle 0 0 0 0 2 0 10768 10 
Aylssa 0 0 0 3 139 15 87568 85 
Oftshesa 0 0 0 0 1 0 10388 10 
Trysen 0 0 0 0 2 0 10776 10 
Nudra 0 1 0 2 68 0 100494 86 
Livingalife 0 8 0 9 101 4 74456 -2 
Mortus 18 1343 13 34 2359 184 684437204 684509 
Spyke 0 432 0 12 1192 58 4271145 4371 
Drahm 0 6 0 1 129 1 70949 73 
Valmont 2 678 9 29 1629 64 34544444 34418 
Garret 0 123 0 4 662 13 1859154 1910 
Spilla 0 8 0 0 70 0 47197 54 
Winter 0 187 0 1 0 6 0 14 
Trumpethead 0 0 0 0 36 0 85144 88 
Rufus 0 0 0 0 73 0 83222 90 
Solaar 0 0 0 0 105 0 50740 60 
Smachin 0 129 0 5 710 7 678730 718 
DrDeath 0 1 0 0 21 0 408 2 
Kaeleb 74 1046 88 91 1757 486 170968294 169725 
Treeman 0 0 0 0 9 0 23056 23 
Asagi 0 0 0 0 2 0 10752 10 
Wsaenotsock 0 0 0 0 1 0 10408 10 
Radiance 0 32 0 2 282 2 176237 189 
Liandra 0 0 0 0 26 0 29176 31 
Teiresias 0 0 0 0 35 0 18329 21 
Lizardo 0 0 0 0 48 0 37156 41 
Armand 0 0 0 0 39 0 33808 36 
Morien 0 0 0 0 1 0 10388 10 
BobTest 0 0 0 0 8 0 18665 18 
Ixidor 0 2 0 0 111 0 53967 64 
Duder 0 0 0 0 40 0 84480 88 
Moonglum 0 843 0 4 28 39 30931784 31016 
Tuster 0 0 0 0 46 0 88400 92 
Tostes 0 0 0 0 31 0 79504 82 
Testes 0 0 0 0 31 0 83124 86 
Metheria 1 68 1 0 108 0 87436 91 
Xslayer 0 0 0 0 18 0 27544 28 
Dai 0 0 0 0 11 0 14576 15 
Notfinn 3 1692 14 26 2710 292 643786515 644057 
Monkykiller 0 30 0 3 156 4 119234 111 
Lawless 0 0 0 0 68 0 47632 53 
Roadlover 0 0 0 0 10 0 15640 16 
FairyDust 0 0 0 0 195 2 496355 517 
Kringer 0 0 0 0 52 0 80092 85 
Grimbash 1 10 1 0 109 0 51808 50 
Raine 0 34 0 4 0 9 0 -28 
Nemo 0 0 0 0 69 0 76924 82 
Phil 0 0 0 0 1 0 10408 10 
Fliptard 0 0 0 0 1 0 10372 10 
Blahblah 0 0 0 0 59 4 38835 47 
Araolin 0 0 0 0 1 0 10292 10 
Gonad 0 0 0 0 24 0 29208 31 
Ashlen 0 206 0 0 40 3 941332 968 
Never 0 0 0 0 2 0 800 0 
Klyde 0 0 0 0 8 0 13200 13 
Morpheis 0 922 1 8 778 27 768 101 
Hermione 0 0 0 0 27 0 975508 977 
Deathknight 0 0 0 0 93 0 65998 74 
Flex 0 338 0 0 302 7 7055898 7125 
Woot 0 16 0 0 129 1 303807 317 
Ff 0 0 0 0 1 0 10372 10 
Odessey 0 7 0 1 426 7 468269 507 
Kaywyn 0 2 0 0 421 2 295452 339 
Thryn 0 23 0 1 243 3 213078 232 
Bastion 0 0 0 0 1 0 10412 10 
Ignite 0 0 0 0 4 0 20904 20 
Kerrick 1 436 1 15 1 48 412 -71 
Halogen 0 0 0 0 2 0 10792 10 
Sigurd 0 383 0 3 2 192 416 200 
Bragi 1 5988 1 31 135 993 384 1282 
Wotan 0 943 0 7 26 170 428 196 
Tlaloc 1 643 3 63 122 369 840 -227 
Maugrin 0 3 0 0 34 1 22937 26 
Gregg 0 1497 0 5 666 54 30505639 30724 
Phoebe 0 0 0 0 1 0 10372 10 
Zerwanker 0 0 0 0 4 0 21600 21 
SmileyJoe 1 0 1 0 55 0 52936 45 
Rapsody 0 0 0 0 32 8 776637 787 
HellBlade 26 1546 10 6 160 92 19389276 19519 
Garrote 16 6243 12 19 21 601 92777572 93682 
Testtesttest 9 3752 31 61 3053 312 441630594 441574 
Murdocina 9 3752 31 61 3053 312 441630594 441574 
Sugarpoof 9 3752 31 61 3053 312 439617987 439561 
Xero 0 0 0 0 79 1 76340 84 
Kaspar 0 572 0 0 1088 71 680536604 680772 
Fafner 16 12065 2 12 3385 338 1174262758 1176042 
Eatthisswede 0 0 0 0 1 0 10420 10 
Sativa 0 0 0 0 9 0 23464 23 
Deadpool 0 136 0 0 179 1 784 31 
Bernie 0 493 18 21 1978 133 181164611 181063 
Nancyboy 4 9 4 2 627 0 705197 699 
Fisted 4 9 4 2 627 0 705197 699 
Eznoob 4 9 4 2 627 0 705197 699 
Fistintheass 4 9 4 2 627 0 705197 699 
Banjin 0 412 0 7 482 16 676630 711 
Feldspar 4 2312 4 14 124 185 41177040 41417 
Kenjiro 0 0 0 0 32 0 1106624 1109 
Breakme 0 0 0 0 11 0 23536 24 
Thistle 0 0 0 0 3 0 1350492 1350 
Vapor 0 0 0 0 2 0 800 0 
Javovosaur 0 0 0 0 38 0 73244 76 
Jakovasaur 0 0 0 0 17 0 27136 28 
Samaria 0 0 0 0 1 0 10384 10 
Blyhblyh 0 0 0 0 8 0 22804 22 
MratNa 0 0 0 0 1 0 10364 10 
Irgin 0 0 0 0 1 0 10388 10 
Damo 0 0 0 0 1 0 10364 10 
Lotri 0 43 0 1 178 3 95229 109 
Demoniceye 0 66 11 4 136 11 74453 -101 
Clubfoot 0 0 0 0 1 0 10376 10 
Quicktard 0 0 0 0 1 0 10380 10 
Ixiragnarok 0 0 0 0 1 0 10404 10 
Syramus 0 0 0 0 1 0 10412 10 
Solo 50 810 12 9 655 260 201811473 202097 
Bloob 0 0 0 0 1 0 10392 10 
Agent 0 13 0 1 394 1 364767 395 
Jobo 0 0 0 0 1 0 10408 10 
Emmanuel 0 835 14 37 1606 55 29302549 29020 
Aber 1 58 1 0 181 0 95559 106 
Bluhbluh 0 0 0 0 90 1 48124 58 
Etrius 0 1 0 1 209 1 127674 138 
Iconz 0 12 0 0 37 0 0 4 
Minuet 0 0 0 0 107 0 107800 117 
Thynomalis 0 0 0 0 84 0 125448 133 
Donut 0 0 0 0 59 0 64776 69 
Io 0 0 0 1 217 2 139577 152 
MrGaunt 1 629 7 0 1 7 424 -33 
Nothin 0 0 0 0 1 0 10372 10 
Bobhipster 0 0 0 0 8 0 23068 23 
Savn 0 0 0 0 1 0 10404 10 
Gazagrel 0 48 0 5 494 9 1876650 1888 
Calipso 0 0 0 0 116 0 146084 157 
Liannon 0 1 0 0 129 0 126725 138 
Bryn 0 0 0 0 489 4 8190 60 
Soma 0 12 0 0 301 1 371175 403 
Kane 0 5 0 0 0 0 0 0 
Et 0 32 0 0 69 0 412 9 
Skyrich 0 2 0 0 50 0 57603 62 
Ophidion 0 0 0 0 6 0 22152 22 
Linkin 0 219 0 1 51 7 4872967 4895 
Nooobody 0 0 0 0 17 0 16460 17 
Daggermind 0 48 0 1 1 2 400 -4 
Valikrye 0 0 0 1 6 0 12252 2 
Asstest 0 0 0 0 96 0 55496 64 
Wartest 0 0 0 0 1 0 10384 10 
Minax 0 0 0 0 4 0 22180 22 
Coralynn 7 1480 46 21 1690 149 132807057 132394 
Paltest 0 0 0 0 17 0 16392 17 
Pallytest 0 0 0 0 18 0 27888 28 
Labowski 0 0 0 0 1 0 10396 10 
Lazerus 0 0 9 0 16 0 25908 -109 
Noobody 0 3 0 5 174 3 95576 65 
Pandora 0 0 0 0 69 0 600129 606 
Karnage 0 556 1 1 873 33 416 150 
Galadan 0 0 0 3 73 0 34229 11 
Gereint 0 0 0 0 1 0 10372 10 
HappyBunny 0 0 0 0 1 0 10388 10 
WordOfMouth 0 0 0 0 8 0 22804 22 
Mittens 0 0 0 0 45 1 54827 59 
Booboo 0 0 0 0 1 0 10388 10 
Wycked 0 250 0 2 2 7 832 12 
Migman 2 1 2 0 110 0 125192 112 
Vaetra 0 0 0 0 93 0 106552 115 
Zaays 0 0 0 0 5 0 21640 21 
Deathsbane 0 1 0 2 253 10 355072 370 
Vexed 0 1 1 0 111 0 67555 63 
Trojen 0 0 0 0 19 0 27072 28 
Calos 0 0 0 0 1 0 10396 10 
Snyth 0 0 0 0 1 0 10404 10 
Vampy 0 0 0 0 1 0 10400 10 
Andrewn 0 1 0 1 111 1 67434 69 
Cabe 0 0 0 0 36 0 24400 27 
Entropy 7 1141 5 2 587 87 416 185 
DreamRaped 0 0 1 0 115 5 75678 76 
Zeraeka 8 5 0 0 448 342 1622487 2032 
Honey 0 8 0 1 287 3 168657 189 
Redoran 0 39 0 0 126 1 146722 162 
Aidenia 0 0 0 0 19 0 27600 28 
Poxpo 0 0 0 0 2 0 10840 10 
Lavan 0 0 0 1 98 2 56640 57 
Imsotired 0 0 0 0 11 0 24400 25 
Imtired 0 0 0 0 2 0 10808 10 
PootyKing 0 0 0 0 2 0 10792 10 
Bobert 0 0 0 1 60 1 32460 29 
Abboud 5 4759 9 91 3806 1260 424 1085 
Hina 0 36 0 0 305 1 260187 294 
AstroPunch 0 0 0 0 33 4 31576 38 
PipSqueak 8 2274 0 3 1286 296 51191679 51836 
Astroz 0 0 0 0 15 2 26320 29 
Ademas 0 104 1 13 1166 20 13477495 13478 
Phendar 0 9 0 0 344 2 351947 387 
Lesara 0 26 0 0 531 33 40723238 40811 
Dewphus 1 232 1 4 635 22 10228272 10284 
Phaze 0 6 0 0 316 1 682670 714 
Camo 0 0 0 0 4 0 11648 11 
Ratasha 0 10 0 1 62 0 1005402 1002 
Belati 0 0 0 0 1 0 10392 10 
Lork 0 0 0 0 14 0 24508 25 
Drone 98 1560 44 33 370 589 87963440 88049 
Qualand 42 4091 31 16 596 368 126970656 127307 
Driggs 0 0 0 0 2 0 10808 10 
Miju 0 0 0 0 1 0 10400 10 
Cameron 0 181 0 0 158 2 150084 185 
Pigpen 1 0 1 0 64 1 43108 38 
Suicide 0 0 0 0 1 0 10396 10 
Xenoth 0 0 0 1 71 0 46500 43 
Kiinya 0 3 0 1 61 1 1083871 1080 
Sain 0 2 0 0 366 1 319972 356 
Flint 0 91 0 4 409 8 2718072 2735 
Rakoth 0 0 0 0 10 0 13800 14 
Sathain 0 19 0 7 507 8 10419747 10408 
Spite 0 16 0 1 107 2 367057 370 
Brakiss 0 0 0 0 66 0 37308 43 
Soujiro 0 0 0 0 119 0 55220 66 
Saito 0 71 0 7 738 20 3984291 4014 
Radishface 0 0 0 0 1 0 10404 10 
Siranos 0 0 0 0 18 0 17272 18 
Moomoo 0 0 0 0 20 0 27100 29 
Calmatri 0 18 0 0 89 0 56291 65 
Beto 0 0 0 0 6 0 12256 12 
Lytle 0 0 0 0 1 0 10400 10 
Lyko 0 0 0 0 1 0 10364 10 
Dekan 0 655 0 1 485 22 14289552 14414 
Dustinxx 0 0 0 1 64 0 65844 61 
Fireguy 2 1044 19 15 1062 40 4831264 4652 
AnotherAlt 0 0 0 0 1 0 10396 10 
AstroAgain 0 0 0 0 1 0 10400 10 
Deverdell 0 0 0 0 1 0 10376 10 
Slaad 0 4 0 0 69 0 47245 53 
Blacknights 0 0 0 0 1 0 10404 10 
Tasloi 0 2 0 0 29 0 30531 32 
SuperAstro 0 0 0 0 23 0 28624 30 
Marilith 0 7 0 0 260 3 302885 331 
BlancoNino 0 0 0 0 4 0 21600 21 
Pookie 0 0 0 0 1 0 10384 10 
Shells 0 0 0 0 1 0 10408 10 
Stier 0 0 0 2 198 9 98492 106 
Brighteyes 0 3 0 0 86 1 100643 109 
Escoria 0 0 0 0 8 0 18947 18 
Kendor 0 5 0 1 2 8 416 -2 
Aramir 0 353 1 8 266 22 970010 958 
Darknight 1 310 1 5 1 124 404 93 
Sanchez 0 0 0 0 4 0 20788 20 
Bink 0 0 0 0 2 0 10752 10 
Crazyman 0 0 0 1 5 0 11860 1 
Imacreep 0 0 0 0 4 0 11584 11 
Iamsocool 0 0 0 0 9 0 13708 13 
Dustinzz 0 0 0 0 1 0 10404 10 
Mrpanx 0 2 0 0 115 1 88105 100 
Kryndor 157 3487 28 24 1430 697 301367009 302366 
Zodiac 0 364 0 0 505 6 2488200 2580 
Nos 0 2 0 1 120 0 185453 187 
Chronos 45 1038 21 5 418 270 129224637 129408 
Vehement 0 30 0 0 95 0 82882 94 
Bryagh 0 144 1 2 714 18 43889514 43957 
Lunarian 0 1651 2 6 1561 97 520810221 521138 
Zheros 0 2 0 0 149 0 73455 87 
Ojobe 0 5 0 0 104 0 60738 70 
Zurim 0 4 0 2 203 1 123954 124 
Runar 0 0 0 1 126 0 76248 78 
Ublowdogs 0 0 0 0 1 0 10388 10 
Sangreum 0 0 0 0 8 0 22544 22 
Calamity 0 0 0 0 2 0 10808 10 
Wrinn 0 0 0 0 3 0 11116 11 
Oro 284 1383 193 38 424 16316 146146616 160219 
Mahal 0 10 0 0 239 0 187834 211 
Nix 0 15 0 0 28 2 1558742 1563 
Tylerh 0 0 0 3 21 0 26812 -2 
Swig 0 2 0 0 315 0 232490 263 
Keja 0 73 0 0 418 3 1141200 1192 
Dakeru 0 509 0 2 473 29 3374700 3480 
Jarreth 0 0 0 0 1 0 10416 10 
Meigol 0 2 0 0 110 0 51811 62 
Haunted 0 0 0 0 1 0 10380 10 
Bichronos 2 1215 3 6 1909 54 420 266 
Rivaldo 0 0 0 0 1 0 10384 10 
Yvei 0 0 0 0 163 1 106660 123 
Spindle 0 0 0 0 38 0 25048 28 
Bilbo 94 2896 31 13 1334 195 46947500 47251 
Vilus 0 0 0 0 17 0 16768 17 
Dumer 0 0 0 0 4 0 11664 11 
Amaryllis 2 3504 3 133 5888 279 137466906 137314 
Dartagan 0 0 0 0 63 0 75309 81 
Scum 0 969 0 3 803 24 5015000 5185 
Torc 0 0 0 0 36 0 23392 26 
Grotor 0 0 0 0 5 0 22120 22 
Charmer 0 0 0 0 7 15 12884 27 
Klamp 0 7 0 2 108 1 52278 43 
Makalai 0 0 0 0 32 0 32572 35 
Thall 0 0 0 0 1 0 10376 10 
Filbert 0 0 0 0 15 0 25840 26 
Ohm 0 5 0 0 234 0 127538 150 
Lobo 1 244 0 0 702 13 21955306 22065 
Lithen 0 5 0 4 549 1 516304 531 
Atrok 0 0 0 0 1 0 404 0 
Aeneas 0 102 0 2 1 1 428 -9 
Xven 0 32 0 2 223 0 144284 149 
Cliff 0 0 0 0 176 0 138978 155 
Nieraat 0 1 0 0 35 0 33765 36 
Venx 0 3 0 2 169 1 74007 71 
Stryde 0 0 0 1 21 0 27105 19 
Beridel 0 0 0 0 1 0 10404 10 
Dagor 0 36 0 0 159 0 103670 121 
Crossx 0 12 0 1 181 0 127189 136 
Skyx 1 83 1 0 304 3 215678 244 
Svyal 2 1095 6 11 3067 113 1313725618 1314059 
Shadowx 0 5 0 1 88 1 69751 68 
XrufflesX 0 12 0 0 93 0 54192 64 
Kite 0 2 0 1 84 3 98846 99 
Rascalx 0 0 1 0 37 0 35048 23 
Zartharien 0 10 0 0 120 0 68565 81 
Nanticki 0 8 0 0 23 0 28649 30 
Cait 0 0 0 0 80 0 55080 63 
Thibodeeau 0 9 0 2 76 0 50268 37 
Scourge 0 0 0 0 7 0 21904 21 
Xravenx 0 43 0 2 257 2 128445 139 
Bismark 0 0 0 0 7 0 23184 23 
Klock 0 6 0 1 34 0 60875 53 
Silky 0 0 0 0 8 0 22936 22 
Killa 0 0 0 0 24 0 19289 21 
Drevlak 0 3 0 1 79 0 64045 61 
Oznog 0 0 0 0 1 0 10404 10 
Koushirou 0 1 0 2 175 4 104010 105 
Carpocalypse 2 1081 6 34 2701 102 125610300 125666 
Skeletor 0 0 0 0 22 0 18712 20 
Bodygaurd 0 0 0 0 37 0 34468 37 
Shifty 0 0 0 0 9 0 15824 15 
Xpanx 0 0 0 0 23 0 18832 20 
Swineherd 0 0 0 0 1 0 10396 10 
Taurus 0 0 0 0 86 2 92612 102 
Violentx 0 1 0 1 47 0 40730 34 
ShadowRaven 0 0 0 0 49 0 57821 61 
Spiderr 0 0 0 1 31 0 31875 24 
Lick 0 54 0 0 242 3 144728 176 
Hooker 0 0 0 0 24 0 29170 31 
Kicka 0 1 0 0 99 0 109811 118 
Tocharaeh 0 0 0 0 7 0 12716 12 
Maedhros 0 606 0 1 148 9 1458575 1531 
Caerdan 0 586 0 3 122 4 1223217 1267 
Czhadow 0 0 0 0 3 0 1080500 1080 
Neko 0 0 0 0 1 0 10408 10 
Spittle 0 1 0 1 37 0 31567 24 
Siiiil 0 0 0 0 18 0 25981 26 
Slicka 0 32 0 4 281 2 173805 166 
Sulicka 0 1 0 0 32 0 22805 25 
Parsifal 0 53 0 2 516 6 564988 606 
Flick 0 0 0 0 2 0 10752 10 
Murdo 0 154 0 0 0 1 0 16 
Wiwi 0 0 0 1 9 0 13248 3 
Electra 0 7 0 2 142 3 240247 237 
Firefart 0 11 0 3 103 1 72099 54 
Fay 0 0 0 0 2 0 10776 10 
Pontius 43 7782 21 16 622 720 420 1214 
Sparkz 0 3 0 0 28 0 31765 33 
Lancelot 0 0 0 0 6 0 21656 21 
Lilika 0 0 0 0 1 0 10384 10 
Miaka 0 491 1 144 6160 235 1944185432 1943630 
Illrael 0 0 0 0 2 0 10800 10 
Mellum 0 0 0 0 1 0 10404 10 
Slath 0 3 0 2 74 2 47444 36 
Battousai 0 347 0 10 410 10 1126397 1111 
Jethro 0 1566 0 4 2 142 380 258 
Jesse 2 3347 7 6 38 260 380 438 
Dorian 3 1608 6 23 2 412 424 261 
Freckyl 4 1605 5 1 177 546 444 650 
Lyla 0 104 0 2 309 10 2337080 2367 
Ippo 0 9 0 0 80 0 54290 62 
Dran 0 903 0 2 847 19 11140085 11313 
Junko 0 0 0 0 4 0 21484 21 
Yesuh 0 0 0 0 28 0 20976 22 
Nichon 0 37 0 0 333 1 216873 253 
Mohl 0 0 0 1 729 1 330254 393 
Sucka 0 1 0 0 17 0 16943 17 
Usagi 0 82 0 0 189 2 116987 144 
WingWong 0 1 0 1 46 0 67046 61 
Tatyana 0 2 0 1 151 0 83583 88 
Nami 0 1 0 0 64 0 93333 99 
Noziroh 1 3 1 1 187 1 92833 89 
Roots 0 2 0 5 100 0 67162 27 
Corbite 0 1155 0 9 1038 51 420 179 
Hamm 0 700 0 1 663 28 420 154 
Daqq 0 118 0 1 222 3 420 26 
Hailstorm 56 5073 40 17 3486 674 317426214 318353 
Therner 0 0 0 0 2 0 10840 10 
Loco 0 0 0 0 1 0 10396 10 
Cyan 0 1 0 2 44 0 26874 10 
Yahzi 0 304 0 2 715 8 1662498 1751 
Solira 0 107 0 3 574 11 1171444 1219 
Tiasssk 0 1 0 2 37 1 34545 18 
Groover 0 127 0 8 770 15 7376349 7400 
Luffy 0 30 0 0 106 0 62333 75 
Turok 0 0 0 0 24 0 18976 20 
Buggy 0 28 1 4 781 6 407713 438 
Huck 0 522 0 3 704 21 832 113 
Grover 2 1876 13 32 1829 171 314449969 314480 
Yamcha 0 762 3 20 1148 67 45374827 45386 
Zarbon 0 342 0 6 958 28 30787837 30884 
Trillon 23 2496 45 38 4618 207 876756899 876687 
Shaggy 0 475 1 3 1507 57 512373205 512582 
Rover 0 1 0 0 89 0 94546 102 
TestMan 0 0 0 0 2 0 10776 10 
Horizan 0 0 0 0 52 1 41352 47 
Connect 0 0 0 0 22 0 18184 20 
Balamore 0 0 0 0 1 0 10400 10 
Itsbanjin 0 0 0 0 22 0 18800 20 
Larasa 0 575 0 4 714 30 13399795 13517 
Damaramu 0 0 0 0 1 0 10384 10 
Garren 0 9 0 0 47 0 66812 70 
Belldandy 0 0 0 0 131 1 66294 80 
Demonight 0 0 0 0 26 0 29584 31 
Sceptre 0 152 0 3 445 8 400 37 
Seifer 0 36 0 0 175 4 408 24 
Ranma 0 334 0 3 143 8 400 25 
Werewolf 0 460 0 7 657 20 380 61 
Darby 0 7 0 1 145 0 75282 79 
Caine 0 16 0 4 598 6 2431457 2457 
Fatal 0 1177 0 1 683 61 145987461 146223 
Qhorin 1 1670 22 17 2916 518 137572957 138051 
Loki 10 330 14 9 255 169 53251926 53208 
IverBitch 0 0 0 0 1 0 10400 10 
Justin 0 0 0 0 1 0 10372 10 
Eatshit 0 0 0 0 2 0 10776 10 
Medan 1 0 1 0 83 0 64708 60 
Gerard 0 0 0 0 1 0 10408 10 
Komp 0 0 0 0 1 0 10400 10 
